station_id,day,east_disp_m,north_disp_m,vertical_disp_m,east_sigma_m,north_sigma_m,vertical_sigma_m
GNSS-02,25,-0.001816,0.006931,0.001693,0.0025,0.0025,0.006
GNSS-02,26,-0.002467,0.007798,0.009687,0.0025,0.0025,0.006
GNSS-02,27,-3.8e-05,-0.00098,0.025682,0.0025,0.0025,0.006
GNSS-02,28,-0.000721,-0.001047,0.009179,0.0025,0.0025,0.006
GNSS-02,29,-0.000336,-0.000942,0.007868,0.0025,0.0025,0.006
GNSS-02,30,-0.00231,-0.004358,0.005974,0.0025,0.0025,0.006
GNSS-02,31,-0.006952,0.002932,0.015375,0.0025,0.0025,0.006
GNSS-02,32,-0.000912,0.007043,0.020203,0.0025,0.0025,0.006
GNSS-02,33,0.001908,0.001133,0.016932,0.0025,0.0025,0.006
GNSS-02,34,-0.001728,0.005258,0.014171,0.0025,0.0025,0.006
GNSS-02,35,-0.001662,0.004512,0.008566,0.0025,0.0025,0.006
GNSS-02,36,-0.004144,0.00627,0.013042,0.0025,0.0025,0.006
GNSS-02,37,-0.002329,0.001868,0.011612,0.0025,0.0025,0.006
GNSS-02,38,0.003455,0.004254,0.008787,0.0025,0.0025,0.006
GNSS-02,39,-0.000782,0.005844,0.024231,0.0025,0.0025,0.006
GNSS-02,40,-0.004418,0.001814,0.01321,0.0025,0.0025,0.006
GNSS-02,41,-0.000117,0.002461,0.022527,0.0025,0.0025,0.006
GNSS-02,42,-0.004015,0.001678,0.026086,0.0025,0.0025,0.006
GNSS-02,43,0.002218,-0.001289,0.023237,0.0025,0.0025,0.006
GNSS-02,44,-0.0057,0.00653,0.023417,0.0025,0.0025,0.006
GNSS-02,45,-0.002669,0.004497,0.025929,0.0025,0.0025,0.006
GNSS-02,46,0.003331,0.001682,0.027252,0.0025,0.0025,0.006
GNSS-02,47,-0.001487,0.0057,0.021355,0.0025,0.0025,0.006
GNSS-02,48,-0.009557,0.00189,0.015218,0.0025,0.0025,0.006
GNSS-02,49,-0.006079,0.006021,0.011097,0.0025,0.0025,0.006
GNSS-02,50,-0.009744,0.002458,0.023624,0.0025,0.0025,0.006
GNSS-02,51,-0.00587,0.008841,0.028131,0.0025,0.0025,0.006
GNSS-02,52,-0.007263,0.003337,0.016332,0.0025,0.0025,0.006
GNSS-02,53,-0.003211,0.006111,0.033626,0.0025,0.0025,0.006
GNSS-02,54,-0.001754,0.006158,0.015183,0.0025,0.0025,0.006
GNSS-02,55,-0.002275,0.000744,0.024109,0.0025,0.0025,0.006
GNSS-02,56,-0.00611,0.005686,0.012636,0.0025,0.0025,0.006
GNSS-02,57,-0.006114,0.003204,0.018105,0.0025,0.0025,0.006
GNSS-02,58,-0.007438,0.003994,0.01808,0.0025,0.0025,0.006
GNSS-02,59,-0.00296,0.001486,0.03018,0.0025,0.0025,0.006
GNSS-02,60,0.001265,0.008015,0.026047,0.0025,0.0025,0.006
GNSS-02,61,-0.005753,-0.001423,0.017202,0.0025,0.0025,0.006
GNSS-02,62,-0.003639,0.002966,0.037931,0.0025,0.0025,0.006
GNSS-02,63,-0.005732,0.002864,0.021695,0.0025,0.0025,0.006
GNSS-02,64,-0.003607,0.007979,0.030592,0.0025,0.0025,0.006
GNSS-02,65,-0.007057,0.002632,0.020756,0.0025,0.0025,0.006
GNSS-02,66,0.003137,-0.001311,0.034375,0.0025,0.0025,0.006
GNSS-02,67,-0.007103,0.004604,0.028754,0.0025,0.0025,0.006
GNSS-02,68,-0.00523,0.004726,0.023022,0.0025,0.0025,0.006
GNSS-02,69,-0.005853,0.005415,0.026545,0.0025,0.0025,0.006
GNSS-02,70,-0.0017,0.002694,0.027101,0.0025,0.0025,0.006
GNSS-02,71,-0.005635,0.008624,0.033651,0.0025,0.0025,0.006
GNSS-02,72,-0.004458,0.007711,0.033912,0.0025,0.0025,0.006
GNSS-02,73,-0.004513,0.003439,0.030987,0.0025,0.0025,0.006
GNSS-02,74,-0.001796,0.007102,0.026355,0.0025,0.0025,0.006
GNSS-02,75,-0.002499,0.007642,0.02626,0.0025,0.0025,0.006
GNSS-02,76,-0.006271,0.008462,0.037731,0.0025,0.0025,0.006
GNSS-02,77,-0.010696,0.009219,0.028241,0.0025,0.0025,0.006
GNSS-02,78,-0.003154,0.00221,0.021925,0.0025,0.0025,0.006
GNSS-02,79,-0.00535,0.00578,0.039596,0.0025,0.0025,0.006
GNSS-02,80,-0.0014,0.007637,0.041852,0.0025,0.0025,0.006
GNSS-02,81,-0.006082,0.00897,0.02247,0.0025,0.0025,0.006
GNSS-02,82,-0.003246,0.009055,0.023475,0.0025,0.0025,0.006
GNSS-02,83,-0.005325,0.006322,0.037734,0.0025,0.0025,0.006
GNSS-02,84,-0.009174,0.002328,0.037592,0.0025,0.0025,0.006
GNSS-02,85,-0.006873,0.005605,0.028829,0.0025,0.0025,0.006
GNSS-02,86,-0.008004,0.010736,0.034093,0.0025,0.0025,0.006
GNSS-02,87,-0.006155,0.009358,0.037414,0.0025,0.0025,0.006
GNSS-02,88,-0.007098,0.01258,0.036839,0.0025,0.0025,0.006
GNSS-02,89,-0.006615,0.011733,0.039912,0.0025,0.0025,0.006
GNSS-02,90,-0.004768,0.014565,0.034827,0.0025,0.0025,0.006
GNSS-02,91,-0.00604,0.006413,0.030317,0.0025,0.0025,0.006
GNSS-02,92,-0.006868,0.0067,0.045024,0.0025,0.0025,0.006
GNSS-02,93,-0.003609,0.005132,0.04004,0.0025,0.0025,0.006
GNSS-02,94,-0.008452,0.001788,0.033811,0.0025,0.0025,0.006
GNSS-02,95,-0.010664,0.002751,0.032518,0.0025,0.0025,0.006
GNSS-02,96,-0.002696,0.00848,0.037982,0.0025,0.0025,0.006
GNSS-02,97,-0.007354,0.007482,0.034352,0.0025,0.0025,0.006
GNSS-02,98,-0.005644,0.007417,0.025573,0.0025,0.0025,0.006
GNSS-02,99,-0.009667,0.009929,0.036373,0.0025,0.0025,0.006
GNSS-02,100,-0.011317,0.008432,0.037175,0.0025,0.0025,0.006
GNSS-02,101,-0.005825,0.012176,0.037888,0.0025,0.0025,0.006
GNSS-02,102,0.001016,0.002356,0.035,0.0025,0.0025,0.006
GNSS-02,103,-0.003934,0.009798,0.032171,0.0025,0.0025,0.006
GNSS-02,104,-0.003714,0.007148,0.045907,0.0025,0.0025,0.006
GNSS-02,105,-0.003705,0.009435,0.049498,0.0025,0.0025,0.006
GNSS-02,106,-0.009473,0.00587,0.04185,0.0025,0.0025,0.006
GNSS-02,107,-0.006644,0.013092,0.039432,0.0025,0.0025,0.006
GNSS-02,108,-0.008295,0.012396,0.032277,0.0025,0.0025,0.006
GNSS-02,109,-0.005596,0.013607,0.040556,0.0025,0.0025,0.006
GNSS-02,110,-0.007266,0.010067,0.042329,0.0025,0.0025,0.006
GNSS-02,111,-0.009843,0.006584,0.041892,0.0025,0.0025,0.006
GNSS-02,112,-0.015082,0.016554,0.05995,0.0025,0.0025,0.006
GNSS-02,113,-0.006001,0.003141,0.038049,0.0025,0.0025,0.006
GNSS-02,114,-0.008193,0.009507,0.051892,0.0025,0.0025,0.006
GNSS-02,115,-0.009682,0.011197,0.044207,0.0025,0.0025,0.006
GNSS-02,116,-0.004766,0.008043,0.057154,0.0025,0.0025,0.006
GNSS-02,117,-0.005601,0.008235,0.035506,0.0025,0.0025,0.006
GNSS-02,118,-0.003083,0.004386,0.037637,0.0025,0.0025,0.006
GNSS-02,119,-0.005764,0.011863,0.042461,0.0025,0.0025,0.006
GNSS-02,120,-0.007966,0.006961,0.051539,0.0025,0.0025,0.006
GNSS-02,121,-0.006317,0.016804,0.046218,0.0025,0.0025,0.006
GNSS-02,122,-0.013714,0.005438,0.064559,0.0025,0.0025,0.006
GNSS-02,123,-0.009807,0.009754,0.039348,0.0025,0.0025,0.006
GNSS-02,124,-0.00612,0.0095,0.053592,0.0025,0.0025,0.006
GNSS-02,125,-0.010004,0.010847,0.049403,0.0025,0.0025,0.006
GNSS-02,126,-0.011461,0.01258,0.050407,0.0025,0.0025,0.006
GNSS-02,127,-0.010323,0.01036,0.055802,0.0025,0.0025,0.006
GNSS-02,128,-0.008266,0.010025,0.055569,0.0025,0.0025,0.006
GNSS-02,129,-0.010756,0.014727,0.041061,0.0025,0.0025,0.006
GNSS-02,130,-0.00433,0.010618,0.048559,0.0025,0.0025,0.006
GNSS-02,131,-0.006932,0.008472,0.050319,0.0025,0.0025,0.006
GNSS-02,132,-0.006959,0.004585,0.053807,0.0025,0.0025,0.006
GNSS-02,133,-0.00945,0.013773,0.065663,0.0025,0.0025,0.006
GNSS-02,134,-0.005088,0.009252,0.054774,0.0025,0.0025,0.006
GNSS-02,135,-0.008414,0.013099,0.056377,0.0025,0.0025,0.006
GNSS-02,136,-0.007204,0.011751,0.05555,0.0025,0.0025,0.006
GNSS-02,137,-0.013344,0.009011,0.051281,0.0025,0.0025,0.006
GNSS-02,138,-0.009669,0.008615,0.04686,0.0025,0.0025,0.006
GNSS-02,139,-0.009457,0.01133,0.044619,0.0025,0.0025,0.006
GNSS-02,140,-0.009795,0.011584,0.063415,0.0025,0.0025,0.006
GNSS-02,141,-0.011801,0.00962,0.063702,0.0025,0.0025,0.006
GNSS-02,142,-0.008145,0.010345,0.055771,0.0025,0.0025,0.006
GNSS-02,143,-0.007116,0.007995,0.060983,0.0025,0.0025,0.006
GNSS-02,144,-0.009157,0.008434,0.061374,0.0025,0.0025,0.006
GNSS-02,145,-0.013491,0.009921,0.063128,0.0025,0.0025,0.006
GNSS-02,146,-0.012377,0.010204,0.058447,0.0025,0.0025,0.006
GNSS-02,147,-0.012259,0.008274,0.05382,0.0025,0.0025,0.006
GNSS-02,148,-0.015342,0.014022,0.065395,0.0025,0.0025,0.006
GNSS-02,149,-0.007801,0.013385,0.068965,0.0025,0.0025,0.006
GNSS-02,150,-0.005802,0.00941,0.066674,0.0025,0.0025,0.006
GNSS-02,151,-0.010843,0.00999,0.062049,0.0025,0.0025,0.006
GNSS-02,152,-0.009368,0.011772,0.079591,0.0025,0.0025,0.006
GNSS-02,153,-0.005296,0.010644,0.056882,0.0025,0.0025,0.006
GNSS-02,154,-0.00805,0.009845,0.077458,0.0025,0.0025,0.006
GNSS-02,155,-0.004296,0.004188,0.056144,0.0025,0.0025,0.006
GNSS-02,156,-0.009624,0.008028,0.063542,0.0025,0.0025,0.006
GNSS-02,157,-0.008064,0.009531,0.062825,0.0025,0.0025,0.006
GNSS-02,158,-0.009713,0.014617,0.069499,0.0025,0.0025,0.006
GNSS-02,159,-0.007758,0.010554,0.07469,0.0025,0.0025,0.006
GNSS-02,160,-0.010895,0.010634,0.074147,0.0025,0.0025,0.006
GNSS-02,161,-0.012068,0.010901,0.061268,0.0025,0.0025,0.006
GNSS-02,162,-0.013361,0.019479,0.060212,0.0025,0.0025,0.006
GNSS-02,163,-0.015321,0.009684,0.066134,0.0025,0.0025,0.006
GNSS-02,164,-0.01217,0.012981,0.059807,0.0025,0.0025,0.006
GNSS-02,165,-0.005991,0.011432,0.067588,0.0025,0.0025,0.006
GNSS-02,166,-0.016499,0.009919,0.075712,0.0025,0.0025,0.006
GNSS-02,167,-0.011501,0.011377,0.075223,0.0025,0.0025,0.006
GNSS-02,168,-0.011036,0.010186,0.071646,0.0025,0.0025,0.006
GNSS-02,169,-0.007478,0.013865,0.070132,0.0025,0.0025,0.006
GNSS-02,170,-0.013831,0.020092,0.074969,0.0025,0.0025,0.006
GNSS-02,171,-0.01118,0.013135,0.074897,0.0025,0.0025,0.006
GNSS-02,172,-0.013768,0.021547,0.068417,0.0025,0.0025,0.006
GNSS-02,173,-0.008373,0.016834,0.078824,0.0025,0.0025,0.006
GNSS-02,174,-0.014465,0.015331,0.085465,0.0025,0.0025,0.006
GNSS-02,175,-0.012805,0.009477,0.080026,0.0025,0.0025,0.006
GNSS-02,176,-0.010487,0.015407,0.07224,0.0025,0.0025,0.006
GNSS-02,177,-0.014878,0.013462,0.076365,0.0025,0.0025,0.006
GNSS-02,178,-0.011232,0.012868,0.089411,0.0025,0.0025,0.006
GNSS-02,179,-0.014149,0.016572,0.076576,0.0025,0.0025,0.006
GNSS-02,180,-0.012494,0.017661,0.0835,0.0025,0.0025,0.006
GNSS-02,181,-0.01343,0.019324,0.089875,0.0025,0.0025,0.006
GNSS-02,182,-0.008902,0.015203,0.090842,0.0025,0.0025,0.006
GNSS-02,183,-0.010564,0.015105,0.080899,0.0025,0.0025,0.006
GNSS-02,184,-0.013775,0.020143,0.069056,0.0025,0.0025,0.006
GNSS-02,185,-0.015552,0.011727,0.071591,0.0025,0.0025,0.006
GNSS-02,186,-0.012321,0.013294,0.088851,0.0025,0.0025,0.006
GNSS-02,187,-0.01626,0.018553,0.092865,0.0025,0.0025,0.006
GNSS-02,188,-0.020224,0.017463,0.085573,0.0025,0.0025,0.006
GNSS-02,189,-0.010855,0.01781,0.088091,0.0025,0.0025,0.006
GNSS-02,190,-0.01244,0.012412,0.085871,0.0025,0.0025,0.006
GNSS-02,191,-0.00844,0.019135,0.09634,0.0025,0.0025,0.006
GNSS-02,192,-0.016522,0.013214,0.088937,0.0025,0.0025,0.006
GNSS-02,193,-0.011553,0.017653,0.094192,0.0025,0.0025,0.006
GNSS-02,194,-0.014987,0.016065,0.088313,0.0025,0.0025,0.006
GNSS-02,195,-0.01873,0.013061,0.087488,0.0025,0.0025,0.006
GNSS-02,196,-0.015456,0.020982,0.095868,0.0025,0.0025,0.006
GNSS-02,197,-0.014213,0.0185,0.096838,0.0025,0.0025,0.006
GNSS-02,198,-0.020303,0.01502,0.09144,0.0025,0.0025,0.006
GNSS-02,199,-0.01624,0.016645,0.104498,0.0025,0.0025,0.006
GNSS-02,200,-0.015759,0.015105,0.076053,0.0025,0.0025,0.006
GNSS-02,201,-0.022333,0.024066,0.10046,0.0025,0.0025,0.006
GNSS-02,202,-0.021324,0.01823,0.095629,0.0025,0.0025,0.006
GNSS-02,203,-0.014334,0.024971,0.096146,0.0025,0.0025,0.006
GNSS-02,204,-0.01051,0.019219,0.100171,0.0025,0.0025,0.006
GNSS-02,205,-0.015721,0.019841,0.104955,0.0025,0.0025,0.006
GNSS-02,206,-0.016243,0.02087,0.099659,0.0025,0.0025,0.006
GNSS-02,207,-0.017331,0.019694,0.095263,0.0025,0.0025,0.006
GNSS-02,208,-0.01582,0.019751,0.10983,0.0025,0.0025,0.006
GNSS-02,209,-0.01691,0.019075,0.114775,0.0025,0.0025,0.006
GNSS-02,210,-0.017376,0.022413,0.112143,0.0025,0.0025,0.006
GNSS-02,211,-0.015296,0.020768,0.111791,0.0025,0.0025,0.006
GNSS-02,212,-0.016014,0.018537,0.107356,0.0025,0.0025,0.006
GNSS-02,213,-0.013315,0.022081,0.102147,0.0025,0.0025,0.006
GNSS-02,214,-0.017844,0.023285,0.107794,0.0025,0.0025,0.006
GNSS-02,215,-0.017355,0.018541,0.119007,0.0025,0.0025,0.006
GNSS-02,216,-0.017861,0.020459,0.110732,0.0025,0.0025,0.006
GNSS-02,217,-0.018517,0.025491,0.118441,0.0025,0.0025,0.006
GNSS-02,218,-0.018898,0.028658,0.108457,0.0025,0.0025,0.006
GNSS-02,219,-0.013867,0.022638,0.127283,0.0025,0.0025,0.006
GNSS-02,220,-0.01996,0.021634,0.116779,0.0025,0.0025,0.006
GNSS-02,221,-0.019118,0.024769,0.113724,0.0025,0.0025,0.006
GNSS-02,222,-0.017839,0.027029,0.119647,0.0025,0.0025,0.006
GNSS-02,223,-0.023466,0.01997,0.121826,0.0025,0.0025,0.006
GNSS-02,224,-0.022115,0.019409,0.132642,0.0025,0.0025,0.006
GNSS-02,225,-0.021479,0.020886,0.117914,0.0025,0.0025,0.006
GNSS-02,226,-0.021562,0.026763,0.134169,0.0025,0.0025,0.006
GNSS-02,227,-0.010964,0.022982,0.124298,0.0025,0.0025,0.006
GNSS-02,228,-0.024203,0.028544,0.116937,0.0025,0.0025,0.006
GNSS-02,229,-0.016114,0.026296,0.119438,0.0025,0.0025,0.006
GNSS-02,230,-0.019698,0.023929,0.133129,0.0025,0.0025,0.006
GNSS-02,231,-0.023922,0.024851,0.127123,0.0025,0.0025,0.006
GNSS-02,232,-0.018875,0.020509,0.128056,0.0025,0.0025,0.006
GNSS-02,233,-0.019623,0.028574,0.120595,0.0025,0.0025,0.006
GNSS-02,234,-0.026897,0.024069,0.134506,0.0025,0.0025,0.006
GNSS-02,235,-0.021414,0.024467,0.124193,0.0025,0.0025,0.006
GNSS-02,236,-0.023748,0.024237,0.1331,0.0025,0.0025,0.006
GNSS-02,237,-0.02018,0.022259,0.133146,0.0025,0.0025,0.006
GNSS-02,238,-0.021551,0.026526,0.130914,0.0025,0.0025,0.006
GNSS-02,239,-0.017648,0.028574,0.124482,0.0025,0.0025,0.006
GNSS-02,240,-0.018627,0.024771,0.139911,0.0025,0.0025,0.006
GNSS-02,241,-0.022325,0.025615,0.132215,0.0025,0.0025,0.006
GNSS-02,242,-0.015904,0.031218,0.126372,0.0025,0.0025,0.006
GNSS-02,243,-0.021242,0.028598,0.140812,0.0025,0.0025,0.006
GNSS-02,244,-0.018753,0.027569,0.140637,0.0025,0.0025,0.006
GNSS-02,245,-0.024437,0.030013,0.140225,0.0025,0.0025,0.006
GNSS-02,246,-0.022166,0.021421,0.140166,0.0025,0.0025,0.006
GNSS-02,247,-0.019239,0.028721,0.143703,0.0025,0.0025,0.006
GNSS-02,248,-0.020097,0.026976,0.136982,0.0025,0.0025,0.006
GNSS-02,249,-0.023758,0.030779,0.143254,0.0025,0.0025,0.006
GNSS-02,250,-0.027594,0.024306,0.146068,0.0025,0.0025,0.006
GNSS-02,251,-0.021413,0.023295,0.129784,0.0025,0.0025,0.006
GNSS-02,252,-0.027115,0.023669,0.153976,0.0025,0.0025,0.006
GNSS-02,253,-0.027326,0.025787,0.146565,0.0025,0.0025,0.006
GNSS-02,254,-0.024196,0.029215,0.140023,0.0025,0.0025,0.006
GNSS-02,255,-0.014787,0.028821,0.152313,0.0025,0.0025,0.006
GNSS-02,256,-0.031021,0.028096,0.152783,0.0025,0.0025,0.006
GNSS-02,257,-0.025594,0.026307,0.143505,0.0025,0.0025,0.006
GNSS-02,258,-0.023908,0.019008,0.155768,0.0025,0.0025,0.006
GNSS-02,259,-0.029132,0.026202,0.143329,0.0025,0.0025,0.006
GNSS-02,260,-0.024023,0.026692,0.150179,0.0025,0.0025,0.006
GNSS-02,261,-0.020728,0.026193,0.149978,0.0025,0.0025,0.006
GNSS-02,262,-0.025656,0.03336,0.152969,0.0025,0.0025,0.006
GNSS-02,263,-0.021358,0.03109,0.158366,0.0025,0.0025,0.006
GNSS-02,264,-0.024095,0.033481,0.149805,0.0025,0.0025,0.006
GNSS-02,265,-0.026593,0.026064,0.155274,0.0025,0.0025,0.006
GNSS-02,266,-0.02027,0.03237,0.168532,0.0025,0.0025,0.006
GNSS-02,267,-0.026728,0.030618,0.158712,0.0025,0.0025,0.006
GNSS-02,268,-0.028037,0.026781,0.164595,0.0025,0.0025,0.006
GNSS-02,269,-0.024868,0.031791,0.161305,0.0025,0.0025,0.006
GNSS-02,270,-0.022409,0.030492,0.164357,0.0025,0.0025,0.006
GNSS-02,271,-0.026098,0.03068,0.172284,0.0025,0.0025,0.006
GNSS-02,272,-0.025831,0.027806,0.163944,0.0025,0.0025,0.006
GNSS-02,273,-0.030312,0.032776,0.161194,0.0025,0.0025,0.006
GNSS-02,274,-0.033561,0.033232,0.155381,0.0025,0.0025,0.006
GNSS-02,275,-0.029034,0.033184,0.157584,0.0025,0.0025,0.006
GNSS-02,276,-0.030577,0.03248,0.157218,0.0025,0.0025,0.006
GNSS-02,277,-0.027839,0.031711,0.160212,0.0025,0.0025,0.006
GNSS-02,278,-0.022308,0.025223,0.174144,0.0025,0.0025,0.006
GNSS-02,279,-0.027283,0.029581,0.172254,0.0025,0.0025,0.006
GNSS-02,280,-0.025624,0.029291,0.177783,0.0025,0.0025,0.006
GNSS-02,281,-0.032447,0.03639,0.176534,0.0025,0.0025,0.006
GNSS-02,282,-0.029521,0.038759,0.179813,0.0025,0.0025,0.006
GNSS-02,283,-0.025553,0.029936,0.18406,0.0025,0.0025,0.006
GNSS-02,284,-0.026791,0.033337,0.172502,0.0025,0.0025,0.006
GNSS-02,285,-0.025015,0.035092,0.185556,0.0025,0.0025,0.006
GNSS-02,286,-0.02743,0.027944,0.170634,0.0025,0.0025,0.006
GNSS-02,287,-0.029655,0.033397,0.187383,0.0025,0.0025,0.006
GNSS-02,288,-0.032186,0.03916,0.172796,0.0025,0.0025,0.006
GNSS-02,289,-0.028612,0.031319,0.176609,0.0025,0.0025,0.006
GNSS-02,290,-0.027375,0.032502,0.184618,0.0025,0.0025,0.006
GNSS-02,291,-0.031369,0.031886,0.177763,0.0025,0.0025,0.006
GNSS-02,292,-0.029104,0.035914,0.178474,0.0025,0.0025,0.006
GNSS-02,293,-0.027094,0.040382,0.178091,0.0025,0.0025,0.006
GNSS-02,294,-0.027224,0.035946,0.189471,0.0025,0.0025,0.006
GNSS-02,295,-0.034261,0.030814,0.185774,0.0025,0.0025,0.006
GNSS-02,296,-0.029992,0.03677,0.180249,0.0025,0.0025,0.006
GNSS-02,297,-0.02999,0.042287,0.177139,0.0025,0.0025,0.006
GNSS-02,298,-0.034517,0.039552,0.198623,0.0025,0.0025,0.006
GNSS-02,299,-0.036517,0.037326,0.187623,0.0025,0.0025,0.006
GNSS-02,300,-0.029832,0.041338,0.186077,0.0025,0.0025,0.006
GNSS-02,301,-0.027346,0.035515,0.188162,0.0025,0.0025,0.006
GNSS-02,302,-0.029932,0.037901,0.190177,0.0025,0.0025,0.006
GNSS-02,303,-0.033831,0.037132,0.194729,0.0025,0.0025,0.006
GNSS-02,304,-0.032215,0.037143,0.195507,0.0025,0.0025,0.006
GNSS-02,305,-0.026365,0.043263,0.190276,0.0025,0.0025,0.006
GNSS-02,306,-0.029893,0.036441,0.197631,0.0025,0.0025,0.006
GNSS-02,307,-0.030061,0.037617,0.198636,0.0025,0.0025,0.006
GNSS-02,308,-0.027031,0.038914,0.202822,0.0025,0.0025,0.006
GNSS-02,309,-0.038141,0.032336,0.209983,0.0025,0.0025,0.006
GNSS-02,310,-0.035093,0.038965,0.200742,0.0025,0.0025,0.006
GNSS-02,311,-0.033881,0.035561,0.19752,0.0025,0.0025,0.006
GNSS-02,312,-0.031333,0.039887,0.195727,0.0025,0.0025,0.006
GNSS-02,313,-0.03016,0.037501,0.198365,0.0025,0.0025,0.006
GNSS-02,314,-0.030684,0.039986,0.206822,0.0025,0.0025,0.006
GNSS-02,315,-0.029506,0.031612,0.2053,0.0025,0.0025,0.006
GNSS-02,316,-0.034445,0.038759,0.194337,0.0025,0.0025,0.006
GNSS-02,317,-0.030292,0.040971,0.201497,0.0025,0.0025,0.006
GNSS-02,318,-0.042427,0.039999,0.198826,0.0025,0.0025,0.006
GNSS-02,319,-0.033731,0.037226,0.211826,0.0025,0.0025,0.006
GNSS-02,320,-0.038218,0.042975,0.207426,0.0025,0.0025,0.006
GNSS-02,321,-0.039394,0.035668,0.211163,0.0025,0.0025,0.006
GNSS-02,322,-0.034122,0.035033,0.20426,0.0025,0.0025,0.006
GNSS-02,323,-0.033944,0.041403,0.204161,0.0025,0.0025,0.006
GNSS-02,324,-0.029334,0.04109,0.189783,0.0025,0.0025,0.006
GNSS-02,325,-0.032383,0.039248,0.21666,0.0025,0.0025,0.006
GNSS-02,326,-0.033394,0.038521,0.210041,0.0025,0.0025,0.006
GNSS-02,327,-0.037895,0.038298,0.211069,0.0025,0.0025,0.006
GNSS-02,328,-0.040234,0.039044,0.199928,0.0025,0.0025,0.006
GNSS-02,329,-0.034698,0.041492,0.21386,0.0025,0.0025,0.006
GNSS-02,330,-0.037939,0.043638,0.209674,0.0025,0.0025,0.006
GNSS-03,0,-0.008168,-0.005603,-0.016276,0.004,0.004,0.009
GNSS-03,1,0.007446,-0.002103,0.004298,0.004,0.004,0.009
GNSS-03,2,-0.005261,0.003261,0.004077,0.004,0.004,0.009
GNSS-03,3,-0.003035,-0.002989,-0.000633,0.004,0.004,0.009
GNSS-03,4,-0.002537,-0.003001,0.018684,0.004,0.004,0.009
GNSS-03,5,-0.004906,0.00791,-0.017598,0.004,0.004,0.009
GNSS-03,6,0.002703,-0.006562,-0.000622,0.004,0.004,0.009
GNSS-03,7,-0.001699,0.001375,-0.006526,0.004,0.004,0.009
GNSS-03,8,-0.006613,0.005322,-0.001139,0.004,0.004,0.009
GNSS-03,9,0.008281,0.001036,0.001157,0.004,0.004,0.009
GNSS-03,10,-0.003179,0.001029,-0.004397,0.004,0.004,0.009
GNSS-03,11,0.00764,-0.004445,0.016201,0.004,0.004,0.009
GNSS-03,12,0.003292,0.00609,-0.005718,0.004,0.004,0.009
GNSS-03,13,0.005415,0.005602,-0.001931,0.004,0.004,0.009
GNSS-03,14,-0.004143,0.001987,-0.011317,0.004,0.004,0.009
GNSS-03,15,-0.009971,0.000689,0.004168,0.004,0.004,0.009
GNSS-03,16,-0.002737,0.000653,0.004913,0.004,0.004,0.009
GNSS-03,17,0.006632,0.005358,-0.00527,0.004,0.004,0.009
GNSS-03,18,-0.002042,-0.001893,0.001918,0.004,0.004,0.009
GNSS-03,19,-0.006933,0.005969,-0.0251,0.004,0.004,0.009
GNSS-03,20,-0.000852,0.002431,-0.001576,0.004,0.004,0.009
GNSS-03,21,-0.008532,0.005913,0.020939,0.004,0.004,0.009
GNSS-03,22,-0.002377,0.003581,-0.00132,0.004,0.004,0.009
GNSS-03,23,0.0004,0.000272,-0.013157,0.004,0.004,0.009
GNSS-03,24,-0.007409,0.00253,0.00334,0.004,0.004,0.009
GNSS-03,25,0.005587,-0.000847,0.005415,0.004,0.004,0.009
GNSS-03,26,-0.002172,0.004549,0.005384,0.004,0.004,0.009
GNSS-03,27,-0.002284,0.004306,0.00132,0.004,0.004,0.009
GNSS-03,28,-0.005468,0.007944,0.020293,0.004,0.004,0.009
GNSS-03,29,-0.00078,0.006756,-0.012782,0.004,0.004,0.009
GNSS-03,30,-0.000615,-0.009209,-0.012294,0.004,0.004,0.009
GNSS-03,31,-0.004838,-0.000812,0.008419,0.004,0.004,0.009
GNSS-03,32,0.004458,-0.001517,0.003776,0.004,0.004,0.009
GNSS-03,33,0.004265,0.00906,-0.011638,0.004,0.004,0.009
GNSS-03,34,0.003084,-0.006927,-0.007961,0.004,0.004,0.009
GNSS-03,35,-0.001411,-0.007315,-0.014706,0.004,0.004,0.009
GNSS-03,36,-0.006252,0.003847,-0.023568,0.004,0.004,0.009
GNSS-03,37,0.003405,0.000249,0.007121,0.004,0.004,0.009
GNSS-03,38,0.006887,0.00484,0.016346,0.004,0.004,0.009
GNSS-03,39,-0.002205,0.000887,-0.006297,0.004,0.004,0.009
GNSS-03,40,-0.001655,0.009931,-0.00129,0.004,0.004,0.009
GNSS-03,41,0.002531,0.000972,0.000569,0.004,0.004,0.009
GNSS-03,42,-0.004242,0.001745,0.013386,0.004,0.004,0.009
GNSS-03,43,0.003708,-0.000127,-0.018027,0.004,0.004,0.009
GNSS-03,44,-0.001689,-0.000626,0.009485,0.004,0.004,0.009
GNSS-03,45,0.003431,0.008602,-0.001489,0.004,0.004,0.009
GNSS-03,46,-0.004147,0.003837,-0.005621,0.004,0.004,0.009
GNSS-03,47,-0.001772,0.002259,0.002807,0.004,0.004,0.009
GNSS-03,48,-0.007995,-0.00416,-0.006505,0.004,0.004,0.009
GNSS-03,49,0.002696,0.00914,-0.011572,0.004,0.004,0.009
GNSS-03,50,-0.00393,0.00638,-0.001411,0.004,0.004,0.009
GNSS-03,51,0.001467,0.005249,-0.013306,0.004,0.004,0.009
GNSS-03,52,-0.00663,0.013393,0.007981,0.004,0.004,0.009
